fecha,buque,imo,puerto,pax,trip,exentos,sentido,servicio,anio
2018-01-01 00:00:00,JUAN PATRICIO,9610028,BUQUEBUS,129,22,1,Salida,Pasajeros,2018
2018-01-01 00:00:00,JUAN PATRICIO,9610028,ROU - COLONIA,387,28,7,Entrada,Pasajeros,2018
2018-01-01 00:00:00,JUAN PATRICIO,9610028,BUQUEBUS,178,22,2,Salida,Pasajeros,2018
2018-01-01 00:00:00,JUAN PATRICIO,9610028,ROU - COLONIA,423,23,7,Entrada,Pasajeros,2018
2018-01-01 00:00:00,JUAN PATRICIO,9610028,BUQUEBUS,333,21,5,Salida,Pasajeros,2018
2018-01-01 00:00:00,JUAN PATRICIO,9610028,ROU - COLONIA,133,22,1,Entrada,Pasajeros,2018
2018-01-01 00:00:00,SILVIA ANA L,9119385,ROU - COLONIA,826,35,17,Entrada,Pasajeros,2018
2018-01-01 00:00:00,SILVIA ANA L,9119385,BUQUEBUS,236,42,3,Salida,Pasajeros,2018
2018-01-01 00:00:00,SILVIA ANA L,9119385,BUQUEBUS,439,41,8,Salida,Pasajeros,2018
2018-01-01 00:00:00,SILVIA ANA L,9119385,ROU - COLONIA,1057,41,9,Entrada,Pasajeros,2018
2018-01-01 00:00:00,SILVIA ANA L,9119385,ROU - COLONIA,174,40,3,Entrada,Pasajeros,2018
2018-01-01 00:00:00,SILVIA ANA L,9119385,BUQUEBUS,586,41,7,Salida,Pasajeros,2018
2018-01-02 00:00:00,ALIANCA MANAUS,9273961,PUERTO BUENOS AIRES,0,21,0,Entrada,Carga,2018
2018-01-02 00:00:00,ATLANTIC EXPRESS,8919506,COLONIA EXPRESS BAIRES,393,15,4,Salida,Pasajeros,2018
2018-01-02 00:00:00,ATLANTIC EXPRESS,8919506,ROU - COLONIA,563,16,11,Entrada,Pasajeros,2018
2018-01-02 00:00:00,ATLANTIC EXPRESS,8919506,COLONIA EXPRESS BAIRES,424,17,6,Salida,Pasajeros,2018
2018-01-02 00:00:00,ATLANTIC EXPRESS,8919506,COLONIA EXPRESS BAIRES,476,14,6,Salida,Pasajeros,2018
2018-01-02 00:00:00,ATLANTIC EXPRESS,8919506,ROU - COLONIA,542,15,9,Entrada,Pasajeros,2018
2018-01-02 00:00:00,ATLANTIC EXPRESS,8919506,ROU - COLONIA,472,13,5,Entrada,Pasajeros,2018
2018-01-02 00:00:00,ATLANTIC III,9001540,ROU - COLONIA,416,29,2,Entrada,Pasajeros,2018
2018-01-02 00:00:00,ATLANTIC III,9001540,BUQUEBUS,169,29,1,Salida,Pasajeros,2018
2018-01-02 00:00:00,BBC ARIZONA,9501253,PUERTO BUENOS AIRES,0,14,0,Entrada,Carga,2018
2018-01-02 00:00:00,BBC MARMARA,9454228,PUERTO BUENOS AIRES,0,11,0,Entrada,Carga,2018
2018-01-02 00:00:00,CAP SAN VINCENT,9717228,PUERTO BUENOS AIRES,2,26,0,Salida,Carga,2018
2018-01-02 00:00:00,COLONIA EXPRESS,8704937,ROU - COLONIA,295,11,6,Entrada,Pasajeros,2018
2018-01-02 00:00:00,COLONIA EXPRESS,8704937,COLONIA EXPRESS BAIRES,327,16,3,Salida,Pasajeros,2018
2018-01-02 00:00:00,COLONIA EXPRESS,8704937,ROU - COLONIA,315,12,2,Entrada,Pasajeros,2018
2018-01-02 00:00:00,COLONIA EXPRESS,8704937,COLONIA EXPRESS BAIRES,264,10,2,Salida,Pasajeros,2018
2018-01-02 00:00:00,ELADIA ISABEL,8869581,BUQUEBUS,817,33,15,Salida,Pasajeros,2018
2018-01-02 00:00:00,ELADIA ISABEL,8869581,ROU - COLONIA,876,35,13,Entrada,Pasajeros,2018
2018-01-02 00:00:00,EMERALD PRINCESS,9333151,TERMINAL CRUCEROS PTO. BS. AS.,3147,1166,6,Entrada,Pasajeros,2018
2018-01-02 00:00:00,FRANCISCO,9610028,BUQUEBUS,513,55,8,Salida,Pasajeros,2018
2018-01-02 00:00:00,FRANCISCO,9610028,BUQUEBUS,851,54,3,Salida,Pasajeros,2018
2018-01-02 00:00:00,FRANCISCO,9610028,ROU - MONTEVIDEO,885,52,8,Entrada,Pasajeros,2018
2018-01-02 00:00:00,FRANCISCO,9610028,ROU - MONTEVIDEO,903,70,12,Entrada,Pasajeros,2018
2018-01-02 00:00:00,GF HUMAITA,4138000,PUERTO BUENOS AIRES,0,9,0,Entrada,Carga,2018
2018-01-02 00:00:00,JUAN PATRICIO,9610028,BUQUEBUS,296,26,4,Salida,Pasajeros,2018
2018-01-02 00:00:00,JUAN PATRICIO,9610028,ROU - COLONIA,431,27,8,Entrada,Pasajeros,2018
2018-01-02 00:00:00,JUAN PATRICIO,9610028,BUQUEBUS,259,26,6,Salida,Pasajeros,2018
2018-01-02 00:00:00,JUAN PATRICIO,9610028,BUQUEBUS,439,21,5,Salida,Pasajeros,2018
2018-01-02 00:00:00,JUAN PATRICIO,9610028,ROU - COLONIA,412,24,6,Entrada,Pasajeros,2018
2018-01-02 00:00:00,JUAN PATRICIO,9610028,ROU - COLONIA,437,26,9,Entrada,Pasajeros,2018
2018-01-02 00:00:00,LOGIN JACARANDA,9471886,PUERTO BUENOS AIRES,4,20,0,Salida,Carga,2018
2018-01-02 00:00:00,MSC LILY,9704960,PUERTO BUENOS AIRES,0,25,0,Entrada,Carga,2018
2018-01-02 00:00:00,MSC MAGNIFICA,9250464,TERMINAL CRUCEROS PTO. BS. AS.,2898,926,16,Entrada,Pasajeros,2018
2018-01-02 00:00:00,PIRAVERA,9627813,PUERTO BUENOS AIRES,0,11,0,Salida,Carga,2018
2018-01-02 00:00:00,SEAMAX ROWAYTON,9732589,PUERTO BUENOS AIRES,0,22,0,Entrada,Carga,2018
2018-01-02 00:00:00,SILVIA ANA L,9119385,ROU - COLONIA,1753,40,38,Entrada,Pasajeros,2018
2018-01-02 00:00:00,SILVIA ANA L,9119385,BUQUEBUS,315,39,10,Salida,Pasajeros,2018
2018-01-02 00:00:00,SILVIA ANA L,9119385,BUQUEBUS,1083,40,17,Salida,Pasajeros,2018
2018-01-02 00:00:00,SILVIA ANA L,9119385,ROU - COLONIA,1035,38,16,Entrada,Pasajeros,2018
2018-01-02 00:00:00,SILVIA ANA L,9119385,ROU - COLONIA,602,39,4,Entrada,Pasajeros,2018
2018-01-02 00:00:00,SILVIA ANA L,9119385,BUQUEBUS,902,42,19,Salida,Pasajeros,2018
2018-01-03 00:00:00,ATLANTIC EXPRESS,8919506,COLONIA EXPRESS BAIRES,363,14,6,Salida,Pasajeros,2018
2018-01-03 00:00:00,ATLANTIC EXPRESS,8919506,ROU - COLONIA,444,15,8,Entrada,Pasajeros,2018
2018-01-03 00:00:00,ATLANTIC EXPRESS,8919506,COLONIA EXPRESS BAIRES,221,14,3,Salida,Pasajeros,2018
2018-01-03 00:00:00,ATLANTIC EXPRESS,8919506,COLONIA EXPRESS BAIRES,341,14,5,Salida,Pasajeros,2018
2018-01-03 00:00:00,ATLANTIC EXPRESS,8919506,ROU - COLONIA,344,16,2,Entrada,Pasajeros,2018
2018-01-03 00:00:00,ATLANTIC EXPRESS,8919506,ROU - COLONIA,232,17,6,Entrada,Pasajeros,2018
2018-01-03 00:00:00,ATLANTIC III,9001540,ROU - COLONIA,258,30,2,Entrada,Pasajeros,2018
2018-01-03 00:00:00,ATLANTIC III,9001540,BUQUEBUS,116,29,1,Salida,Pasajeros,2018
2018-01-03 00:00:00,BBC MARMARA,9454228,PUERTO BUENOS AIRES,0,11,0,Salida,Carga,2018
2018-01-03 00:00:00,CAP SAN ANTONIO,9622241,PUERTO BUENOS AIRES,2,26,0,Entrada,Carga,2018
2018-01-03 00:00:00,COLONIA EXPRESS,8704937,ROU - COLONIA,157,11,5,Entrada,Pasajeros,2018
2018-01-03 00:00:00,COLONIA EXPRESS,8704937,COLONIA EXPRESS BAIRES,265,11,4,Salida,Pasajeros,2018
2018-01-03 00:00:00,COLONIA EXPRESS,8704937,ROU - COLONIA,198,9,0,Entrada,Pasajeros,2018
2018-01-03 00:00:00,COLONIA EXPRESS,8704937,COLONIA EXPRESS BAIRES,307,10,4,Salida,Pasajeros,2018
2018-01-03 00:00:00,ELADIA ISABEL,8869581,ROU - COLONIA,718,36,7,Entrada,Pasajeros,2018
2018-01-03 00:00:00,ELADIA ISABEL,8869581,BUQUEBUS,894,35,8,Salida,Pasajeros,2018
2018-01-03 00:00:00,FRANCISCO,9610028,BUQUEBUS,587,45,18,Salida,Pasajeros,2018
2018-01-03 00:00:00,FRANCISCO,9610028,BUQUEBUS,805,53,10,Salida,Pasajeros,2018
2018-01-03 00:00:00,FRANCISCO,9610028,ROU - MONTEVIDEO,834,58,13,Entrada,Pasajeros,2018
2018-01-03 00:00:00,FRANCISCO,9610028,ROU - MONTEVIDEO,649,63,8,Entrada,Pasajeros,2018
2018-01-03 00:00:00,JUAN PATRICIO,9610028,BUQUEBUS,345,22,10,Salida,Pasajeros,2018
2018-01-03 00:00:00,JUAN PATRICIO,9610028,ROU - COLONIA,364,22,8,Entrada,Pasajeros,2018
2018-01-03 00:00:00,JUAN PATRICIO,9610028,BUQUEBUS,193,23,1,Salida,Pasajeros,2018
2018-01-03 00:00:00,JUAN PATRICIO,9610028,ROU - COLONIA,386,22,2,Entrada,Pasajeros,2018
2018-01-03 00:00:00,JUAN PATRICIO,9610028,BUQUEBUS,450,25,7,Salida,Pasajeros,2018
2018-01-03 00:00:00,JUAN PATRICIO,9610028,ROU - COLONIA,268,21,2,Entrada,Pasajeros,2018
2018-01-03 00:00:00,MARIA JOSE,50,PUERTO BUENOS AIRES,0,11,0,Salida,Carga,2018
2018-01-03 00:00:00,MSC GIULIA,9770737,PUERTO BUENOS AIRES,0,26,0,Entrada,Carga,2018
2018-01-03 00:00:00,MSC LILY,9704960,PUERTO BUENOS AIRES,0,25,0,Salida,Carga,2018
2018-01-03 00:00:00,MSC MAGNIFICA,9250464,TERMINAL CRUCEROS PTO. BS. AS.,2903,928,16,Salida,Pasajeros,2018
2018-01-03 00:00:00,SILVIA ANA L,9119385,ROU - COLONIA,546,39,8,Entrada,Pasajeros,2018
2018-01-03 00:00:00,SILVIA ANA L,9119385,BUQUEBUS,239,38,1,Salida,Pasajeros,2018
2018-01-03 00:00:00,SILVIA ANA L,9119385,BUQUEBUS,1034,39,6,Salida,Pasajeros,2018
2018-01-03 00:00:00,SILVIA ANA L,9119385,ROU - COLONIA,827,41,9,Entrada,Pasajeros,2018
2018-01-03 00:00:00,SILVIA ANA L,9119385,ROU - COLONIA,319,41,3,Entrada,Pasajeros,2018
2018-01-03 00:00:00,SILVIA ANA L,9119385,BUQUEBUS,709,40,7,Salida,Pasajeros,2018
2018-01-04 00:00:00,ATLANTIC EXPRESS,8919506,COLONIA EXPRESS BAIRES,446,15,11,Salida,Pasajeros,2018
2018-01-04 00:00:00,ATLANTIC EXPRESS,8919506,COLONIA EXPRESS BAIRES,246,18,3,Salida,Pasajeros,2018
2018-01-04 00:00:00,ATLANTIC EXPRESS,8919506,ROU - COLONIA,246,17,3,Entrada,Pasajeros,2018
2018-01-04 00:00:00,ATLANTIC EXPRESS,8919506,ROU - COLONIA,272,15,4,Entrada,Pasajeros,2018
2018-01-04 00:00:00,ATLANTIC EXPRESS,8919506,COLONIA EXPRESS BAIRES,249,14,4,Salida,Pasajeros,2018
2018-01-04 00:00:00,ATLANTIC EXPRESS,8919506,ROU - COLONIA,129,15,0,Entrada,Pasajeros,2018
2018-01-04 00:00:00,ATLANTIC III,9001540,ROU - COLONIA,166,28,1,Entrada,Pasajeros,2018
2018-01-04 00:00:00,ATLANTIC III,9001540,BUQUEBUS,172,28,2,Salida,Pasajeros,2018
2018-01-04 00:00:00,CAP SAN ANTONIO,9622241,PUERTO BUENOS AIRES,0,24,0,Salida,Carga,2018
2018-01-04 00:00:00,COLONIA EXPRESS,8704937,ROU - COLONIA,204,23,1,Entrada,Pasajeros,2018
2018-01-04 00:00:00,COLONIA EXPRESS,8704937,COLONIA EXPRESS BAIRES,209,12,1,Salida,Pasajeros,2018
2018-01-04 00:00:00,COLONIA EXPRESS,8704937,ROU - COLONIA,118,11,2,Entrada,Pasajeros,2018
2018-01-04 00:00:00,COLONIA EXPRESS,8704937,COLONIA EXPRESS BAIRES,143,11,1,Salida,Pasajeros,2018
2018-01-04 00:00:00,COSTA FASCINOSA,9479864,TERMINAL CRUCEROS PTO. BS. AS.,3666,1044,23,Salida,Pasajeros,2018
2018-01-04 00:00:00,COSTA FASCINOSA,9479864,TERMINAL CRUCEROS PTO. BS. AS.,3523,1046,28,Entrada,Pasajeros,2018
2018-01-04 00:00:00,ELADIA ISABEL,8869581,ROU - COLONIA,536,37,8,Entrada,Pasajeros,2018
2018-01-04 00:00:00,ELADIA ISABEL,8869581,BUQUEBUS,564,36,5,Salida,Pasajeros,2018
2018-01-04 00:00:00,EMERALD PRINCESS,9333151,TERMINAL CRUCEROS PTO. BS. AS.,3128,1164,9,Salida,Pasajeros,2018
2018-01-04 00:00:00,FRANCISCO,9610028,BUQUEBUS,520,55,8,Salida,Pasajeros,2018
2018-01-04 00:00:00,FRANCISCO,9610028,BUQUEBUS,773,53,9,Salida,Pasajeros,2018
2018-01-04 00:00:00,FRANCISCO,9610028,ROU - MONTEVIDEO,643,53,6,Entrada,Pasajeros,2018
2018-01-04 00:00:00,FRANCISCO,9610028,ROU - MONTEVIDEO,392,53,5,Entrada,Pasajeros,2018
2018-01-04 00:00:00,GEORGE N,9377224,PUERTO BUENOS AIRES,0,21,0,Salida,Carga,2018
2018-01-04 00:00:00,GF HUMAITA,4138000,PUERTO BUENOS AIRES,0,9,0,Salida,Carga,2018
2018-01-04 00:00:00,JUAN PATRICIO,9610028,BUQUEBUS,325,25,2,Salida,Pasajeros,2018
2018-01-04 00:00:00,JUAN PATRICIO,9610028,ROU - COLONIA,270,14,4,Entrada,Pasajeros,2018
2018-01-04 00:00:00,JUAN PATRICIO,9610028,BUQUEBUS,251,24,1,Salida,Pasajeros,2018
2018-01-04 00:00:00,JUAN PATRICIO,9610028,ROU - COLONIA,224,24,4,Entrada,Pasajeros,2018
2018-01-04 00:00:00,JUAN PATRICIO,9610028,BUQUEBUS,416,23,2,Salida,Pasajeros,2018
2018-01-04 00:00:00,JUAN PATRICIO,9610028,ROU - COLONIA,208,25,1,Entrada,Pasajeros,2018
2018-01-04 00:00:00,MAERSK LABERINTO,9526978,PUERTO BUENOS AIRES,1,25,0,Entrada,Carga,2018
2018-01-04 00:00:00,PLATA FEEDER,7822524,PUERTO BUENOS AIRES,0,10,0,Entrada,Carga,2018
2018-01-04 00:00:00,SILVIA ANA L,9119385,BUQUEBUS,279,39,1,Salida,Pasajeros,2018
2018-01-04 00:00:00,SILVIA ANA L,9119385,ROU - COLONIA,525,41,4,Entrada,Pasajeros,2018
2018-01-04 00:00:00,SILVIA ANA L,9119385,ROU - COLONIA,492,41,6,Entrada,Pasajeros,2018
2018-01-04 00:00:00,SILVIA ANA L,9119385,BUQUEBUS,853,39,8,Salida,Pasajeros,2018
2018-01-04 00:00:00,SILVIA ANA L,9119385,ROU - COLONIA,96,40,2,Entrada,Pasajeros,2018
2018-01-04 00:00:00,SILVIA ANA L,9119385,BUQUEBUS,543,40,1,Salida,Pasajeros,2018
2018-01-05 00:00:00,ATLANTIC EXPRESS,8919506,COLONIA EXPRESS BAIRES,384,16,2,Salida,Pasajeros,2018
2018-01-05 00:00:00,ATLANTIC EXPRESS,8919506,ROU - COLONIA,279,16,14,Entrada,Pasajeros,2018
2018-01-05 00:00:00,ATLANTIC EXPRESS,8919506,COLONIA EXPRESS BAIRES,398,18,2,Salida,Pasajeros,2018
2018-01-05 00:00:00,ATLANTIC EXPRESS,8919506,ROU - COLONIA,337,17,6,Entrada,Pasajeros,2018
2018-01-05 00:00:00,ATLANTIC EXPRESS,8919506,COLONIA EXPRESS BAIRES,378,15,6,Salida,Pasajeros,2018
2018-01-05 00:00:00,ATLANTIC EXPRESS,8919506,ROU - COLONIA,150,17,2,Entrada,Pasajeros,2018
2018-01-05 00:00:00,ATLANTIC III,9001540,ROU - COLONIA,104,29,1,Entrada,Pasajeros,2018
2018-01-05 00:00:00,ATLANTIC III,9001540,BUQUEBUS,300,29,4,Salida,Pasajeros,2018
2018-01-05 00:00:00,COLONIA EXPRESS,8704937,ROU - COLONIA,224,10,6,Entrada,Pasajeros,2018
2018-01-05 00:00:00,COLONIA EXPRESS,8704937,COLONIA EXPRESS BAIRES,348,13,3,Salida,Pasajeros,2018
2018-01-05 00:00:00,COLONIA EXPRESS,8704937,ROU - COLONIA,103,10,1,Entrada,Pasajeros,2018
2018-01-05 00:00:00,COLONIA EXPRESS,8704937,COLONIA EXPRESS BAIRES,318,10,3,Salida,Pasajeros,2018
2018-01-05 00:00:00,ELADIA ISABEL,8869581,ROU - COLONIA,557,33,12,Entrada,Pasajeros,2018
2018-01-05 00:00:00,ELADIA ISABEL,8869581,BUQUEBUS,750,36,16,Salida,Pasajeros,2018
2018-01-05 00:00:00,EUROPA 2,9616239,TERMINAL CRUCEROS PTO. BS. AS.,312,367,0,Salida,Pasajeros,2018
2018-01-05 00:00:00,FRANCISCO,9610028,BUQUEBUS,645,52,13,Salida,Pasajeros,2018
2018-01-05 00:00:00,FRANCISCO,9610028,BUQUEBUS,721,51,8,Salida,Pasajeros,2018
2018-01-05 00:00:00,FRANCISCO,9610028,ROU - MONTEVIDEO,732,49,11,Entrada,Pasajeros,2018
2018-01-05 00:00:00,FRANCISCO,9610028,ROU - MONTEVIDEO,451,52,13,Entrada,Pasajeros,2018
2018-01-05 00:00:00,JUAN PATRICIO,9610028,BUQUEBUS,326,3,10,Salida,Pasajeros,2018
2018-01-05 00:00:00,JUAN PATRICIO,9610028,ROU - COLONIA,313,23,4,Entrada,Pasajeros,2018
2018-01-05 00:00:00,JUAN PATRICIO,9610028,BUQUEBUS,315,23,2,Salida,Pasajeros,2018
2018-01-05 00:00:00,JUAN PATRICIO,9610028,ROU - COLONIA,258,23,2,Entrada,Pasajeros,2018
2018-01-05 00:00:00,JUAN PATRICIO,9610028,BUQUEBUS,430,22,12,Salida,Pasajeros,2018
2018-01-05 00:00:00,JUAN PATRICIO,9610028,ROU - COLONIA,247,24,3,Entrada,Pasajeros,2018
2018-01-05 00:00:00,MAERSK LABERINTO,9526978,PUERTO BUENOS AIRES,1,24,0,Salida,Carga,2018
2018-01-05 00:00:00,MSC MARTA,9295385,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2018
2018-01-05 00:00:00,MSC POESIA,9387073,TERMINAL CRUCEROS PTO. BS. AS.,3000,941,25,Salida,Pasajeros,2018
2018-01-05 00:00:00,MSC POESIA,9387073,TERMINAL CRUCEROS PTO. BS. AS.,2939,939,24,Entrada,Pasajeros,2018
2018-01-05 00:00:00,PLATA FEEDER,7822524,PUERTO BUENOS AIRES,0,10,0,Salida,Carga,2018
2018-01-05 00:00:00,SEAMAX ROWAYTON,9732589,PUERTO BUENOS AIRES,0,24,0,Salida,Carga,2018
2018-01-05 00:00:00,SILVIA ANA L,9119385,ROU - COLONIA,415,43,4,Entrada,Pasajeros,2018
2018-01-05 00:00:00,SILVIA ANA L,9119385,BUQUEBUS,387,42,6,Salida,Pasajeros,2018
2018-01-05 00:00:00,SILVIA ANA L,9119385,BUQUEBUS,848,41,7,Salida,Pasajeros,2018
2018-01-05 00:00:00,SILVIA ANA L,9119385,ROU - COLONIA,413,43,2,Entrada,Pasajeros,2018
2018-01-05 00:00:00,SILVIA ANA L,9119385,ROU - COLONIA,211,43,5,Entrada,Pasajeros,2018
2018-01-05 00:00:00,SILVIA ANA L,9119385,BUQUEBUS,443,43,5,Salida,Pasajeros,2018
2018-01-05 00:00:00,ZAANDAM,9156527,TERMINAL CRUCEROS PTO. BS. AS.,1384,605,1,Entrada,Pasajeros,2018
2018-01-06 00:00:00,ATLANTIC EXPRESS,8919506,COLONIA EXPRESS BAIRES,244,17,4,Salida,Pasajeros,2018
2018-01-06 00:00:00,ATLANTIC EXPRESS,8919506,ROU - COLONIA,126,17,0,Entrada,Pasajeros,2018
2018-01-06 00:00:00,ATLANTIC EXPRESS,8919506,COLONIA EXPRESS BAIRES,221,17,5,Salida,Pasajeros,2018
2018-01-06 00:00:00,ATLANTIC EXPRESS,8919506,ROU - COLONIA,467,18,7,Entrada,Pasajeros,2018
2018-01-06 00:00:00,ATLANTIC EXPRESS,8919506,COLONIA EXPRESS BAIRES,388,15,7,Salida,Pasajeros,2018
2018-01-06 00:00:00,ATLANTIC EXPRESS,8919506,ROU - COLONIA,279,19,4,Entrada,Pasajeros,2018
2018-01-06 00:00:00,ATLANTIC III,9001540,ROU - COLONIA,126,30,2,Entrada,Pasajeros,2018
2018-01-06 00:00:00,CAP SAN LAZARO,9717216,PUERTO BUENOS AIRES,0,29,0,Entrada,Carga,2018
2018-01-06 00:00:00,COLONIA EXPRESS,8704937,COLONIA EXPRESS BAIRES,352,11,1,Salida,Pasajeros,2018
2018-01-06 00:00:00,COLONIA EXPRESS,8704937,ROU - COLONIA,135,10,0,Entrada,Pasajeros,2018
2018-01-06 00:00:00,COLONIA EXPRESS,8704937,COLONIA EXPRESS BAIRES,299,11,1,Salida,Pasajeros,2018
2018-01-06 00:00:00,DOÑA MAGDA,3693,PUERTO BUENOS AIRES,0,11,0,Salida,Carga,2018
2018-01-06 00:00:00,ELADIA ISABEL,8869581,ROU - COLONIA,711,35,10,Entrada,Pasajeros,2018
2018-01-06 00:00:00,ELADIA ISABEL,8869581,BUQUEBUS,669,36,12,Salida,Pasajeros,2018
2018-01-06 00:00:00,ENTERPRISE,2385,PUERTO BUENOS AIRES,0,11,0,Entrada,Carga,2018
2018-01-06 00:00:00,FRANCISCO,9610028,BUQUEBUS,586,44,13,Salida,Pasajeros,2018
2018-01-06 00:00:00,FRANCISCO,9610028,BUQUEBUS,796,50,9,Salida,Pasajeros,2018
2018-01-06 00:00:00,FRANCISCO,9610028,ROU - MONTEVIDEO,775,50,19,Entrada,Pasajeros,2018
2018-01-06 00:00:00,FRANCISCO,9610028,ROU - MONTEVIDEO,576,54,14,Entrada,Pasajeros,2018
2018-01-06 00:00:00,JUAN PATRICIO,9610028,BUQUEBUS,244,1,4,Salida,Pasajeros,2018
2018-01-06 00:00:00,JUAN PATRICIO,9610028,ROU - COLONIA,214,24,1,Entrada,Pasajeros,2018
2018-01-06 00:00:00,JUAN PATRICIO,9610028,BUQUEBUS,187,25,0,Salida,Pasajeros,2018
2018-01-06 00:00:00,JUAN PATRICIO,9610028,ROU - COLONIA,356,24,3,Entrada,Pasajeros,2018
2018-01-06 00:00:00,JUAN PATRICIO,9610028,BUQUEBUS,436,24,5,Salida,Pasajeros,2018
2018-01-06 00:00:00,JUAN PATRICIO,9610028,ROU - COLONIA,278,24,12,Entrada,Pasajeros,2018
2018-01-06 00:00:00,MOL ANCHORAGE,9619440,PUERTO BUENOS AIRES,0,27,0,Entrada,Carga,2018
2018-01-06 00:00:00,MONTE AZUL,9348053,PUERTO BUENOS AIRES,0,25,0,Entrada,Carga,2018
2018-01-06 00:00:00,MSC GIULIA,9770737,PUERTO BUENOS AIRES,0,27,0,Salida,Carga,2018
2018-01-06 00:00:00,MSC MARTA,9295385,PUERTO BUENOS AIRES,0,26,0,Salida,Carga,2018
2018-01-06 00:00:00,NORWEGIAN SUN,9218131,TERMINAL CRUCEROS PTO. BS. AS.,1926,868,14,Salida,Pasajeros,2018
2018-01-06 00:00:00,NORWEGIAN SUN,9218131,TERMINAL CRUCEROS PTO. BS. AS.,2080,894,5,Entrada,Pasajeros,2018
2018-01-06 00:00:00,SILVIA ANA L,9119385,ROU - COLONIA,361,42,8,Entrada,Pasajeros,2018
2018-01-06 00:00:00,SILVIA ANA L,9119385,BUQUEBUS,196,45,2,Salida,Pasajeros,2018
2018-01-06 00:00:00,SILVIA ANA L,9119385,ROU - COLONIA,185,42,1,Entrada,Pasajeros,2018
2018-01-06 00:00:00,SILVIA ANA L,9119385,BUQUEBUS,1065,42,15,Salida,Pasajeros,2018
2018-01-06 00:00:00,SILVIA ANA L,9119385,ROU - COLONIA,148,43,4,Entrada,Pasajeros,2018
2018-01-06 00:00:00,SILVIA ANA L,9119385,BUQUEBUS,621,44,7,Salida,Pasajeros,2018
2018-01-07 00:00:00,ATLANTIC EXPRESS,8919506,COLONIA EXPRESS BAIRES,235,17,5,Salida,Pasajeros,2018
2018-01-07 00:00:00,ATLANTIC EXPRESS,8919506,ROU - COLONIA,479,17,14,Entrada,Pasajeros,2018
2018-01-07 00:00:00,ATLANTIC EXPRESS,8919506,COLONIA EXPRESS BAIRES,199,17,8,Salida,Pasajeros,2018
2018-01-07 00:00:00,ATLANTIC EXPRESS,8919506,COLONIA EXPRESS BAIRES,328,16,3,Salida,Pasajeros,2018
2018-01-07 00:00:00,ATLANTIC EXPRESS,8919506,ROU - COLONIA,565,17,5,Entrada,Pasajeros,2018
2018-01-07 00:00:00,ATLANTIC EXPRESS,8919506,ROU - COLONIA,336,17,7,Entrada,Pasajeros,2018
2018-01-07 00:00:00,ATLANTIC III,9001540,BUQUEBUS,61,32,1,Salida,Pasajeros,2018
2018-01-07 00:00:00,ATLANTIC III,9001540,BUQUEBUS,1,30,0,Salida,Pasajeros,2018
2018-01-07 00:00:00,ATLANTIC III,9001540,ROU - COLONIA,579,30,5,Entrada,Pasajeros,2018
2018-01-07 00:00:00,BOMAR RESOLVE,9307839,PUERTO BUENOS AIRES,0,18,0,Entrada,Carga,2018
