fecha,buque,imo,puerto,pax,trip,exentos,sentido,servicio,anio
2019-01-02 00:00:00,,18368,PUERTO BUENOS AIRES,0,21,0,Salida,Carga,2019
2019-01-02 00:00:00,,8919506,ROU - COLONIA,595,15,14,Entrada,Pasajeros,2019
2019-01-02 00:00:00,,9119385,BUQUEBUS,1101,45,9,Salida,Pasajeros,2019
2019-01-02 00:00:00,,9610028,ROU - MONTEVIDEO,924,46,13,Entrada,Pasajeros,2019
2019-01-02 00:00:00,,9192363,TERMINAL CRUCEROS PTO. BS. AS.,2676,1075,7,Entrada,Pasajeros,2019
2019-01-03 00:00:00,,8919506,COLONIA EXPRESS BAIRES,399,15,2,Salida,Pasajeros,2019
2019-01-03 00:00:00,,9610028,BUQUEBUS,609,45,12,Salida,Pasajeros,2019
2019-01-03 00:00:00,,9722699,PUERTO BUENOS AIRES,1,27,0,Salida,Carga,2019
2019-01-03 00:00:00,,8919506,ROU - COLONIA,485,15,10,Entrada,Pasajeros,2019
2019-01-03 00:00:00,,9119385,ROU - COLONIA,511,42,4,Entrada,Pasajeros,2019
2019-01-03 00:00:00,,9387073,TERMINAL CRUCEROS PTO. BS. AS.,2988,941,34,Salida,Pasajeros,2019
2019-01-03 00:00:00,,8919506,COLONIA EXPRESS BAIRES,136,14,0,Salida,Pasajeros,2019
2019-01-03 00:00:00,,9119385,BUQUEBUS,534,40,1,Salida,Pasajeros,2019
2019-01-03 00:00:00,,9610028,BUQUEBUS,759,45,7,Salida,Pasajeros,2019
2019-01-03 00:00:00,,9610028,ROU - MONTEVIDEO,716,44,12,Entrada,Pasajeros,2019
2019-01-03 00:00:00,,9119385,BUQUEBUS,1054,41,7,Salida,Pasajeros,2019
2019-01-03 00:00:00,,8919506,COLONIA EXPRESS BAIRES,587,16,6,Salida,Pasajeros,2019
2019-01-03 00:00:00,,8919506,ROU - COLONIA,523,15,6,Entrada,Pasajeros,2019
2019-01-03 00:00:00,,9119385,ROU - COLONIA,805,40,8,Entrada,Pasajeros,2019
2019-01-03 00:00:00,,9119385,ROU - COLONIA,756,42,7,Entrada,Pasajeros,2019
2019-01-03 00:00:00,,8919506,ROU - COLONIA,229,15,1,Entrada,Pasajeros,2019
2019-01-03 00:00:00,,9610028,ROU - MONTEVIDEO,709,44,10,Entrada,Pasajeros,2019
2019-01-03 00:00:00,,9119385,BUQUEBUS,1096,2,12,Salida,Pasajeros,2019
2019-01-03 00:00:00,,9127071,PUERTO BUENOS AIRES,1,22,0,Salida,Carga,2019
2019-01-04 00:00:00,,8919506,COLONIA EXPRESS BAIRES,419,17,3,Salida,Pasajeros,2019
2019-01-04 00:00:00,,9610028,BUQUEBUS,542,43,10,Salida,Pasajeros,2019
2019-01-04 00:00:00,,8919506,COLONIA EXPRESS BAIRES,229,17,2,Salida,Pasajeros,2019
2019-01-04 00:00:00,,9119385,BUQUEBUS,702,44,10,Salida,Pasajeros,2019
2019-01-04 00:00:00,,9610028,BUQUEBUS,634,46,9,Salida,Pasajeros,2019
2019-01-04 00:00:00,,9119385,BUQUEBUS,979,40,18,Salida,Pasajeros,2019
2019-01-04 00:00:00,,8919506,COLONIA EXPRESS BAIRES,564,19,7,Salida,Pasajeros,2019
2019-01-04 00:00:00,,9610028,ROU - MONTEVIDEO,568,44,15,Entrada,Pasajeros,2019
2019-01-04 00:00:00,,8919506,ROU - COLONIA,200,16,3,Entrada,Pasajeros,2019
2019-01-04 00:00:00,,9119385,ROU - COLONIA,581,45,3,Entrada,Pasajeros,2019
2019-01-04 00:00:00,,9545974,PUERTO BUENOS AIRES,0,11,0,Salida,Carga,2019
2019-01-04 00:00:00,,9119385,BUQUEBUS,971,45,9,Salida,Pasajeros,2019
2019-01-04 00:00:00,,8919506,ROU - COLONIA,367,17,5,Entrada,Pasajeros,2019
2019-01-04 00:00:00,,9119385,ROU - COLONIA,839,52,21,Entrada,Pasajeros,2019
2019-01-04 00:00:00,,9610028,ROU - MONTEVIDEO,711,46,6,Entrada,Pasajeros,2019
2019-01-04 00:00:00,,8919506,ROU - COLONIA,461,18,7,Entrada,Pasajeros,2019
2019-01-04 00:00:00,,9119385,ROU - COLONIA,767,44,4,Entrada,Pasajeros,2019
2019-01-05 00:00:00,,9479864,TERMINAL CRUCEROS PTO. BS. AS.,3460,1033,23,Entrada,Pasajeros,2019
2019-01-05 00:00:00,,8919506,COLONIA EXPRESS BAIRES,461,16,6,Salida,Pasajeros,2019
2019-01-05 00:00:00,,9273961,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2019
2019-01-05 00:00:00,,9628180,PUERTO BUENOS AIRES,0,23,0,Entrada,Carga,2019
2019-01-05 00:00:00,,9425526,PUERTO BUENOS AIRES,0,21,0,Entrada,Carga,2019
2019-01-05 00:00:00,,9226920,PUERTO BUENOS AIRES,4,22,0,Salida,Carga,2019
2019-01-05 00:00:00,,9622241,PUERTO BUENOS AIRES,0,23,0,Entrada,Carga,2019
2019-01-05 00:00:00,,9610028,BUQUEBUS,539,43,11,Salida,Pasajeros,2019
2019-01-05 00:00:00,,9395525,PUERTO BUENOS AIRES,0,22,0,Entrada,Carga,2019
2019-01-05 00:00:00,,8919506,ROU - COLONIA,535,16,15,Entrada,Pasajeros,2019
2019-01-05 00:00:00,,9119385,ROU - COLONIA,923,44,15,Entrada,Pasajeros,2019
2019-01-05 00:00:00,,8919506,COLONIA EXPRESS BAIRES,125,16,0,Salida,Pasajeros,2019
2019-01-05 00:00:00,,9479864,TERMINAL CRUCEROS PTO. BS. AS.,3597,1035,28,Salida,Pasajeros,2019
2019-01-05 00:00:00,,9119385,BUQUEBUS,401,44,1,Salida,Pasajeros,2019
2019-01-05 00:00:00,,9218131,TERMINAL CRUCEROS PTO. BS. AS.,1888,937,13,Salida,Pasajeros,2019
2019-01-05 00:00:00,,9610028,BUQUEBUS,767,42,3,Salida,Pasajeros,2019
2019-01-05 00:00:00,,9610028,ROU - MONTEVIDEO,930,44,9,Entrada,Pasajeros,2019
2019-01-05 00:00:00,,8919506,COLONIA EXPRESS BAIRES,547,19,9,Salida,Pasajeros,2019
2019-01-05 00:00:00,,9119385,BUQUEBUS,971,44,6,Salida,Pasajeros,2019
2019-01-05 00:00:00,,9210220,TERMINAL CRUCEROS PTO. BS. AS.,451,405,1,Entrada,Pasajeros,2019
2019-01-05 00:00:00,,9001540,BUQUEBUS,389,26,4,Salida,Pasajeros,2019
2019-01-05 00:00:00,,9218131,TERMINAL CRUCEROS PTO. BS. AS.,2059,941,10,Entrada,Pasajeros,2019
2019-01-05 00:00:00,,9001540,ROU - COLONIA,501,28,8,Entrada,Pasajeros,2019
2019-01-05 00:00:00,,8919506,ROU - COLONIA,573,17,14,Entrada,Pasajeros,2019
2019-01-05 00:00:00,,9119385,ROU - COLONIA,925,41,10,Entrada,Pasajeros,2019
2019-01-05 00:00:00,,9119385,ROU - COLONIA,591,45,6,Entrada,Pasajeros,2019
2019-01-05 00:00:00,,8919506,ROU - COLONIA,237,16,3,Entrada,Pasajeros,2019
2019-01-05 00:00:00,,9610028,ROU - MONTEVIDEO,715,43,16,Entrada,Pasajeros,2019
2019-01-05 00:00:00,,9416020,PUERTO BUENOS AIRES,0,25,0,Entrada,Carga,2019
2019-01-05 00:00:00,,9119385,BUQUEBUS,750,44,9,Salida,Pasajeros,2019
2019-01-05 00:00:00,,9226920,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2019
2019-01-06 00:00:00,,8919506,COLONIA EXPRESS BAIRES,247,16,8,Salida,Pasajeros,2019
2019-01-06 00:00:00,,9627813,PUERTO BUENOS AIRES,0,11,0,Entrada,Carga,2019
2019-01-06 00:00:00,,9627813,PUERTO BUENOS AIRES,0,11,0,Salida,Carga,2019
2019-01-06 00:00:00,,9210220,TERMINAL CRUCEROS PTO. BS. AS.,599,396,2,Salida,Pasajeros,2019
2019-01-06 00:00:00,,9610028,BUQUEBUS,0,23,0,Salida,Pasajeros,2019
2019-01-06 00:00:00,,8919506,ROU - COLONIA,555,16,7,Entrada,Pasajeros,2019
2019-01-06 00:00:00,,9610028,BUQUEBUS,446,43,11,Salida,Pasajeros,2019
2019-01-06 00:00:00,,9119385,ROU - COLONIA,995,44,24,Entrada,Pasajeros,2019
2019-01-06 00:00:00,,9395525,PUERTO BUENOS AIRES,0,20,0,Salida,Carga,2019
2019-01-06 00:00:00,,9001540,BUQUEBUS,226,28,3,Salida,Pasajeros,2019
2019-01-06 00:00:00,,8919506,COLONIA EXPRESS BAIRES,161,16,2,Salida,Pasajeros,2019
2019-01-06 00:00:00,,9119385,BUQUEBUS,327,45,2,Salida,Pasajeros,2019
2019-01-06 00:00:00,,9320099,TERMINAL CRUCEROS PTO. BS. AS.,2928,942,20,Salida,Pasajeros,2019
2019-01-06 00:00:00,,9610028,BUQUEBUS,579,44,10,Salida,Pasajeros,2019
2019-01-06 00:00:00,,9619452,PUERTO BUENOS AIRES,0,27,0,Entrada,Carga,2019
2019-01-06 00:00:00,,9610028,ROU - COLONIA,333,24,6,Entrada,Pasajeros,2019
2019-01-06 00:00:00,,9119385,BUQUEBUS,720,42,8,Salida,Pasajeros,2019
2019-01-06 00:00:00,,9320099,TERMINAL CRUCEROS PTO. BS. AS.,2982,938,34,Entrada,Pasajeros,2019
2019-01-06 00:00:00,,8919506,COLONIA EXPRESS BAIRES,488,17,9,Salida,Pasajeros,2019
2019-01-06 00:00:00,,9001540,ROU - COLONIA,484,28,3,Entrada,Pasajeros,2019
2019-01-06 00:00:00,,9610028,BUQUEBUS,0,24,0,Salida,Pasajeros,2019
2019-01-06 00:00:00,,9348455,PUERTO BUENOS AIRES,0,17,0,Entrada,Carga,2019
2019-01-06 00:00:00,,9610028,ROU - MONTEVIDEO,914,44,12,Entrada,Pasajeros,2019
2019-01-06 00:00:00,,9348455,PUERTO BUENOS AIRES,0,17,0,Salida,Carga,2019
2019-01-06 00:00:00,,8919506,ROU - COLONIA,545,16,10,Entrada,Pasajeros,2019
2019-01-06 00:00:00,,9119385,ROU - COLONIA,1003,41,9,Entrada,Pasajeros,2019
2019-01-06 00:00:00,,9610028,ROU - COLONIA,309,24,7,Entrada,Pasajeros,2019
2019-01-06 00:00:00,,9628180,PUERTO BUENOS AIRES,0,23,0,Salida,Carga,2019
2019-01-06 00:00:00,,9119385,ROU - COLONIA,623,44,10,Entrada,Pasajeros,2019
2019-01-06 00:00:00,,8919506,ROU - COLONIA,344,16,12,Entrada,Pasajeros,2019
2019-01-06 00:00:00,,9471886,PUERTO BUENOS AIRES,5,20,0,Entrada,Carga,2019
2019-01-06 00:00:00,,9692375,PUERTO BUENOS AIRES,0,21,0,Salida,Carga,2019
2019-01-06 00:00:00,,9119385,BUQUEBUS,674,44,23,Salida,Pasajeros,2019
2019-01-06 00:00:00,,9610028,ROU - MONTEVIDEO,821,44,16,Entrada,Pasajeros,2019
2019-01-06 00:00:00,,9622241,PUERTO BUENOS AIRES,0,23,0,Salida,Carga,2019
2019-01-07 00:00:00,,8919506,COLONIA EXPRESS BAIRES,260,12,3,Salida,Pasajeros,2019
2019-01-07 00:00:00,,9619452,PUERTO BUENOS AIRES,0,27,0,Salida,Carga,2019
2019-01-07 00:00:00,,9610028,BUQUEBUS,460,43,5,Salida,Pasajeros,2019
2019-01-07 00:00:00,,9535503,PUERTO BUENOS AIRES,0,10,0,Entrada,Carga,2019
2019-01-07 00:00:00,,9724958,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2019
2019-01-07 00:00:00,,8919506,ROU - COLONIA,540,16,16,Entrada,Pasajeros,2019
2019-01-07 00:00:00,,9119385,ROU - COLONIA,1016,42,14,Entrada,Pasajeros,2019
2019-01-07 00:00:00,,7822524,PUERTO BUENOS AIRES,0,11,0,Entrada,Carga,2019
2019-01-07 00:00:00,,9119385,BUQUEBUS,344,42,5,Salida,Pasajeros,2019
2019-01-07 00:00:00,,9610028,ROU - MONTEVIDEO,726,44,6,Entrada,Pasajeros,2019
2019-01-07 00:00:00,,9471886,PUERTO BUENOS AIRES,7,21,0,Salida,Carga,2019
2019-01-07 00:00:00,,9610028,ROU - COLONIA,250,22,0,Entrada,Pasajeros,2019
2019-01-07 00:00:00,,9610028,BUQUEBUS,591,47,4,Salida,Pasajeros,2019
2019-01-07 00:00:00,,9337224,PUERTO BUENOS AIRES,0,18,0,Entrada,Carga,2019
2019-01-07 00:00:00,,9717216,PUERTO BUENOS AIRES,0,23,0,Entrada,Carga,2019
2019-01-07 00:00:00,,8919506,COLONIA EXPRESS BAIRES,480,19,7,Salida,Pasajeros,2019
2019-01-07 00:00:00,,9119385,BUQUEBUS,867,42,6,Salida,Pasajeros,2019
2019-01-07 00:00:00,,9610028,BUQUEBUS,97,21,0,Salida,Pasajeros,2019
2019-01-07 00:00:00,,8919506,ROU - COLONIA,517,15,6,Entrada,Pasajeros,2019
2019-01-07 00:00:00,,9119385,ROU - COLONIA,1024,42,9,Entrada,Pasajeros,2019
2019-01-07 00:00:00,,9156527,TERMINAL CRUCEROS PTO. BS. AS.,1277,579,2,Entrada,Pasajeros,2019
2019-01-07 00:00:00,,9723241,PUERTO BUENOS AIRES,0,20,0,Entrada,Carga,2019
2019-01-07 00:00:00,,8919506,ROU - COLONIA,264,15,5,Entrada,Pasajeros,2019
2019-01-07 00:00:00,,9119385,ROU - COLONIA,790,42,7,Entrada,Pasajeros,2019
2019-01-07 00:00:00,,9717216,PUERTO BUENOS AIRES,0,23,0,Salida,Carga,2019
2019-01-07 00:00:00,,9610028,ROU - MONTEVIDEO,741,44,12,Entrada,Pasajeros,2019
2019-01-07 00:00:00,,9119385,BUQUEBUS,821,40,12,Salida,Pasajeros,2019
2019-01-08 00:00:00,,8919506,COLONIA EXPRESS BAIRES,224,18,4,Salida,Pasajeros,2019
2019-01-08 00:00:00,,9337224,PUERTO BUENOS AIRES,0,18,0,Salida,Carga,2019
2019-01-08 00:00:00,,9610028,BUQUEBUS,370,44,12,Salida,Pasajeros,2019
2019-01-08 00:00:00,,8919506,ROU - COLONIA,413,18,4,Entrada,Pasajeros,2019
2019-01-08 00:00:00,,9119385,ROU - COLONIA,1028,48,15,Entrada,Pasajeros,2019
2019-01-08 00:00:00,,8919506,COLONIA EXPRESS BAIRES,97,17,0,Salida,Pasajeros,2019
2019-01-08 00:00:00,,9119385,BUQUEBUS,350,44,2,Salida,Pasajeros,2019
2019-01-08 00:00:00,,9610028,BUQUEBUS,588,43,9,Salida,Pasajeros,2019
2019-01-08 00:00:00,,9610028,ROU - MONTEVIDEO,732,42,16,Entrada,Pasajeros,2019
2019-01-08 00:00:00,,9119385,BUQUEBUS,900,40,13,Salida,Pasajeros,2019
2019-01-08 00:00:00,,9723241,PUERTO BUENOS AIRES,0,20,0,Salida,Carga,2019
2019-01-08 00:00:00,,8919506,COLONIA EXPRESS BAIRES,442,18,5,Salida,Pasajeros,2019
2019-01-08 00:00:00,,9114232,PUERTO BUENOS AIRES,0,29,0,Entrada,Carga,2019
2019-01-08 00:00:00,,7922324,PUERTO BUENOS AIRES,0,11,0,Entrada,Carga,2019
2019-01-08 00:00:00,,9119385,ROU - COLONIA,935,41,10,Entrada,Pasajeros,2019
2019-01-08 00:00:00,,8919506,ROU - COLONIA,435,15,9,Entrada,Pasajeros,2019
2019-01-08 00:00:00,,9340752,PUERTO BUENOS AIRES,0,27,0,Entrada,Pasajeros,2019
2019-01-08 00:00:00,,4139,PUERTO BUENOS AIRES,0,9,0,Entrada,Carga,2019
2019-01-08 00:00:00,,8919506,ROU - COLONIA,201,15,2,Entrada,Pasajeros,2019
2019-01-08 00:00:00,,9610028,ROU - MONTEVIDEO,510,42,11,Entrada,Pasajeros,2019
2019-01-08 00:00:00,,9119385,ROU - COLONIA,546,44,8,Entrada,Pasajeros,2019
2019-01-08 00:00:00,,9119385,BUQUEBUS,800,43,4,Salida,Pasajeros,2019
2019-01-09 00:00:00,,2436,PUERTO BUENOS AIRES,0,12,0,Entrada,Carga,2019
2019-01-09 00:00:00,,9610028,BUQUEBUS,459,40,4,Salida,Pasajeros,2019
2019-01-09 00:00:00,,9119385,BUQUEBUS,599,40,7,Salida,Pasajeros,2019
2019-01-09 00:00:00,,8919506,COLONIA EXPRESS BAIRES,296,15,4,Salida,Pasajeros,2019
2019-01-09 00:00:00,,9527063,PUERTO BUENOS AIRES,0,27,0,Entrada,Carga,2019
2019-01-09 00:00:00,,9387073,TERMINAL CRUCEROS PTO. BS. AS.,2959,950,22,Entrada,Pasajeros,2019
2019-01-09 00:00:00,,9119385,ROU - COLONIA,152,63,3,Entrada,Pasajeros,2019
2019-01-09 00:00:00,,8919506,ROU - COLONIA,466,65,6,Entrada,Pasajeros,2019
2019-01-09 00:00:00,,9610028,ROU - MONTEVIDEO,393,41,8,Entrada,Pasajeros,2019
2019-01-09 00:00:00,,9119385,BUQUEBUS,653,43,7,Salida,Pasajeros,2019
2019-01-09 00:00:00,,8919506,COLONIA EXPRESS BAIRES,204,18,3,Salida,Pasajeros,2019
2019-01-09 00:00:00,,9419333,PUERTO BUENOS AIRES,0,12,0,Entrada,Carga,2019
2019-01-09 00:00:00,,9610028,BUQUEBUS,301,41,7,Salida,Pasajeros,2019
2019-01-09 00:00:00,,9156527,TERMINAL CRUCEROS PTO. BS. AS.,1357,586,0,Salida,Pasajeros,2019
2019-01-09 00:00:00,,9340752,PUERTO BUENOS AIRES,0,27,0,Salida,Pasajeros,2019
2019-01-09 00:00:00,,8919506,ROU - COLONIA,294,36,6,Entrada,Pasajeros,2019
2019-01-09 00:00:00,,9119385,ROU - COLONIA,783,79,11,Entrada,Pasajeros,2019
2019-01-09 00:00:00,,8919506,COLONIA EXPRESS BAIRES,94,17,0,Salida,Pasajeros,2019
2019-01-09 00:00:00,,9627813,PUERTO BUENOS AIRES,0,11,0,Entrada,Carga,2019
2019-01-09 00:00:00,,9119385,BUQUEBUS,353,42,2,Salida,Pasajeros,2019
2019-01-09 00:00:00,,9610028,ROU - MONTEVIDEO,594,42,10,Entrada,Pasajeros,2019
2019-01-09 00:00:00,,9479852,TERMINAL CRUCEROS PTO. BS. AS.,3658,1020,16,Salida,Pasajeros,2019
2019-01-09 00:00:00,,9119385,ROU - COLONIA,345,55,3,Entrada,Pasajeros,2019
2019-01-09 00:00:00,,8919506,ROU - COLONIA,776,58,13,Entrada,Pasajeros,2019
2019-01-09 00:00:00,,9527063,PUERTO BUENOS AIRES,0,26,0,Salida,Carga,2019
2019-01-10 00:00:00,,8919506,COLONIA EXPRESS BAIRES,243,18,5,Salida,Pasajeros,2019
2019-01-10 00:00:00,,9359791,TERMINAL CRUCEROS PTO. BS. AS.,4014,1267,22,Entrada,Pasajeros,2019
2019-01-10 00:00:00,,9610028,BUQUEBUS,341,41,13,Salida,Pasajeros,2019
2019-01-10 00:00:00,,9661235,PUERTO BUENOS AIRES,0,22,0,Entrada,Carga,2019
2019-01-10 00:00:00,,8919506,ROU - COLONIA,319,36,9,Entrada,Pasajeros,2019
2019-01-10 00:00:00,,9119385,ROU - COLONIA,929,82,9,Entrada,Pasajeros,2019
2019-01-10 00:00:00,,9387073,TERMINAL CRUCEROS PTO. BS. AS.,2960,948,22,Salida,Pasajeros,2019
2019-01-10 00:00:00,,8919506,COLONIA EXPRESS BAIRES,136,19,3,Salida,Pasajeros,2019
2019-01-10 00:00:00,,9119385,BUQUEBUS,398,42,3,Salida,Pasajeros,2019
2019-01-10 00:00:00,,9610028,BUQUEBUS,544,42,7,Salida,Pasajeros,2019
2019-01-10 00:00:00,,9119385,BUQUEBUS,787,41,6,Salida,Pasajeros,2019
2019-01-10 00:00:00,,9610028,ROU - MONTEVIDEO,628,43,9,Entrada,Pasajeros,2019
2019-01-10 00:00:00,,8919506,COLONIA EXPRESS BAIRES,439,17,4,Salida,Pasajeros,2019
2019-01-10 00:00:00,,8919506,ROU - COLONIA,390,34,2,Entrada,Pasajeros,2019
2019-01-10 00:00:00,,9119385,ROU - COLONIA,901,56,9,Entrada,Pasajeros,2019
2019-01-10 00:00:00,,9092343,PUERTO BUENOS AIRES,0,13,0,Entrada,Carga,2019
2019-01-10 00:00:00,,9119385,ROU - COLONIA,528,97,9,Entrada,Pasajeros,2019
2019-01-10 00:00:00,,8919506,ROU - COLONIA,165,18,1,Entrada,Pasajeros,2019
2019-01-10 00:00:00,,4139,PUERTO BUENOS AIRES,0,9,0,Salida,Carga,2019
2019-01-10 00:00:00,,9610028,ROU - MONTEVIDEO,380,41,7,Entrada,Pasajeros,2019
2019-01-10 00:00:00,,9119385,BUQUEBUS,816,46,8,Salida,Pasajeros,2019
2019-01-11 00:00:00,,9221827,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2019
2019-01-11 00:00:00,,9535503,PUERTO BUENOS AIRES,0,11,0,Salida,Carga,2019
2019-01-11 00:00:00,,9731937,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2019
2019-01-11 00:00:00,,9610028,BUQUEBUS,462,41,11,Salida,Pasajeros,2019
2019-01-11 00:00:00,,9119385,BUQUEBUS,968,40,7,Salida,Pasajeros,2019
2019-01-11 00:00:00,,8919506,COLONIA EXPRESS BAIRES,508,20,4,Salida,Pasajeros,2019
2019-01-11 00:00:00,,9627813,PUERTO BUENOS AIRES,0,11,0,Salida,Carga,2019
2019-01-11 00:00:00,,9092343,PUERTO BUENOS AIRES,0,11,0,Salida,Carga,2019
2019-01-11 00:00:00,,9610028,ROU - MONTEVIDEO,460,43,9,Entrada,Pasajeros,2019
2019-01-11 00:00:00,,9119385,ROU - COLONIA,897,39,9,Entrada,Pasajeros,2019
2019-01-11 00:00:00,,9119385,BUQUEBUS,734,48,14,Salida,Pasajeros,2019
2019-01-11 00:00:00,,8919506,ROU - COLONIA,544,47,7,Entrada,Pasajeros,2019
2019-01-11 00:00:00,,8919506,COLONIA EXPRESS BAIRES,252,18,1,Salida,Pasajeros,2019
2019-01-11 00:00:00,,9221827,PUERTO BUENOS AIRES,0,22,0,Salida,Carga,2019
2019-01-11 00:00:00,,9610028,BUQUEBUS,453,42,7,Salida,Pasajeros,2019
2019-01-11 00:00:00,,9359791,TERMINAL CRUCEROS PTO. BS. AS.,4045,1270,24,Salida,Pasajeros,2019
2019-01-11 00:00:00,,8919506,ROU - COLONIA,362,18,5,Entrada,Pasajeros,2019
2019-01-11 00:00:00,,9119385,ROU - COLONIA,1036,46,12,Entrada,Pasajeros,2019
2019-01-11 00:00:00,,8919506,COLONIA EXPRESS BAIRES,312,24,2,Salida,Pasajeros,2019
2019-01-11 00:00:00,,9119385,BUQUEBUS,682,44,10,Salida,Pasajeros,2019
2019-01-11 00:00:00,,9610028,ROU - MONTEVIDEO,700,44,8,Entrada,Pasajeros,2019
2019-01-11 00:00:00,,7822524,PUERTO BUENOS AIRES,0,11,0,Salida,Carga,2019
2019-01-11 00:00:00,,8919506,ROU - COLONIA,350,18,3,Entrada,Pasajeros,2019
2019-01-11 00:00:00,,9119385,ROU - COLONIA,937,43,7,Entrada,Pasajeros,2019
2019-01-12 00:00:00,,8919506,COLONIA EXPRESS BAIRES,406,18,1,Salida,Pasajeros,2019
2019-01-12 00:00:00,,9610028,BUQUEBUS,427,44,12,Salida,Pasajeros,2019
2019-01-12 00:00:00,,8919506,ROU - COLONIA,457,17,7,Entrada,Pasajeros,2019
